3,1617646029,1617649629
3,1617834622,1617838222
3,1617252806,1617256406
3,1617741768,1617745368
3,1617408707,1617412307
3,1617154798,1617158398
3,1617312333,1617315933
3,1617621197,1617624797
3,1617670802,1617674402
3,1617074752,1617078352
4,1617378776,1617382376
4,1617491559,1617495159
4,1617257180,1617260780
4,1617638051,1617641651
4,1617384672,1617388272
4,1617538664,1617542264
4,1617074700,1617078300
4,1617405403,1617409003
4,1617411835,1617415435
4,1617636340,1617639940
4,1617630974,1617634574
4,1617874869,1617878469
4,1617889733,1617893333
4,1617604301,1617607901
4,1617580005,1617583605
4,1617977654,1617981254
4,1617564869,1617568469
4,1617049913,1617053513
4,1617285977,1617289577
4,1617481036,1617484636
4,1617638277,1617641877
4,1617805503,1617809103
4,1617699468,1617703068
4,1617612419,1617616019
4,1617071564,1617075164
4,1617423581,1617427181
4,1617789343,1617792943
4,1617691001,1617694601
4,1617250860,1617254460
4,1617957086,1617960686
4,1617766664,1617770264
4,1617758017,1617761617
4,1617487561,1617491161
4,1617952114,1617955714
5,1617479067,1617482667
5,1617449244,1617452844
5,1617675441,1617679041
5,1617976445,1617980045
5,1617340183,1617343783
5,1617895748,1617899348
5,1617853071,1617856671
5,1617498612,1617502212
5,1617375203,1617378803
5,1617144383,1617147983
5,1617639953,1617643553
5,1617860760,1617864360
5,1617390024,1617393624
5,1617075739,1617079339
5,1617841280,1617844880
5,1617562361,1617565961
5,1617124136,1617127736
5,1617053603,1617057203
5,1617406496,1617410096
5,1617559948,1617563548
5,1617486261,1617489861
5,1617760478,1617764078
5,1617321241,1617324841
5,1617816354,1617819954
5,1617936529,1617940129
5,1617312337,1617315937
5,1617221403,1617225003
5,1617206521,1617210121
5,1617167859,1617171459
5,1617980446,1617984046
5,1617365121,1617368721
5,1617789743,1617793343
5,1617360594,1617364194
5,1617771943,1617775543
5,1617979983,1617983583
5,1617846127,1617849727
6,1617114382,1617117982
6,1617239910,1617243510
6,1617770488,1617774088
6,1617118581,1617122181
6,1617227129,1617230729
6,1617127424,1617131024
6,1617909851,1617913451
6,1617937703,1617941303
6,1617154514,1617158114
6,1617982247,1617985847
6,1617051196,1617054796
6,1617879953,1617883553
6,1617640790,1617644390
6,1617080186,1617083786
6,1617070800,1617074400
6,1618005416,1618009016
6,1617059205,1617062805
6,1617131472,1617135072
6,1617654880,1617658480
6,1617523074,1617526674
6,1617092255,1617095855
6,1617703761,1617707361
6,1617791023,1617794623
6,1617704732,1617708332
6,1617951410,1617955010
6,1617909961,1617913561
6,1617632553,1617636153
6,1617061323,1617064923
6,1617869730,1617873330
6,1617144699,1617148299
6,1617168289,1617171889
6,1617702971,1617706571
6,1617395961,1617399561
6,1617470182,1617473782
6,1617873083,1617876683
6,1617982710,1617986310
6,1617166025,1617169625
7,1617534542,1617538142
7,1617372410,1617376010
7,1617703871,1617707471
7,1617952305,1617955905
7,1617922153,1617925753
7,1617510891,1617514491
7,1617752466,1617756066
7,1617765316,1617768916
7,1617873843,1617877443
7,1617972866,1617976466
7,1617087414,1617091014
7,1617797923,1617801523
7,1617601669,1617605269
7,1617215972,1617219572
7,1617148667,1617152267
7,1617828623,1617832223
7,1617633110,1617636710
7,1617864439,1617868039
7,1617988287,1617991887
7,1617401867,1617405467
7,1617268628,1617272228
7,1617268763,1617272363
7,1617376989,1617380589
7,1617893603,1617897203
7,1617559727,1617563327
7,1617728980,1617732580
7,1617047720,1617051320
7,1617776165,1617779765
7,1617694997,1617698597
7,1617386132,1617389732
7,1617811604,1617815204
7,1617932171,1617935771
7,1617699564,1617703164
7,1617730267,1617733867
7,1617642604,1617646204
7,1617485056,1617488656
7,1617783964,1617787564
7,1617407328,1617410928
8,1617768873,1617772473
8,1617445085,1617448685
8,1617521288,1617524888
8,1617439676,1617443276
8,1617992237,1617995837
8,1617032524,1617036124
8,1618000244,1618003844
8,1617915283,1617918883
8,1617870976,1617874576
8,1617834104,1617837704
8,1617299172,1617302772
8,1617814251,1617817851
8,1617719800,1617723400
8,1617974601,1617978201
8,1617339295,1617342895
8,1617626158,1617629758
8,1617652639,1617656239
8,1617967590,1617971190
8,1617679749,1617683349
8,1617269999,1617273599
8,1617366048,1617369648
8,1617605305,1617608905
8,1617301172,1617304772
8,1617584425,1617588025
8,1617368447,1617372047
8,1617571242,1617574842
8,1617204931,1617208531
8,1617827829,1617831429
8,1617253003,1617256603
8,1617097296,1617100896
8,1617924542,1617928142
8,1618004146,1618007746
8,1617330043,1617333643
8,1617669181,1617672781
9,1617888440,1617892040
9,1617907394,1617910994
9,1617086367,1617089967
9,1617738301,1617741901
9,1617130791,1617134391
9,1617196598,1617200198
9,1617681036,1617684636
9,1617949532,1617953132
9,1617701982,1617705582
9,1617374646,1617378246
9,1617511762,1617515362
9,1617422322,1617425922
9,1617383129,1617386729
9,1617238327,1617241927
9,1617884062,1617887662
9,1617220847,1617224447
9,1617021530,1617025130
9,1617225305,1617228905
9,1617724794,1617728394
9,1617255598,1617259198
9,1617574676,1617578276
9,1617302661,1617306261
9,1617408049,1617411649
9,1617138662,1617142262
9,1617844472,1617848072
9,1617746947,1617750547
9,1617453272,1617456872
9,1617492709,1617496309
9,1617827767,1617831367
9,1617519973,1617523573
9,1617454513,1617458113
9,1617465262,1617468862
9,1617425417,1617429017
9,1617365323,1617368923
9,1617117823,1617121423
10,1617675539,1617679139
10,1617317381,1617320981
10,1617918469,1617922069
10,1617352547,1617356147
10,1617379951,1617383551
10,1617855169,1617858769
10,1617483066,1617486666
10,1617996235,1617999835
10,1617621183,1617624783
10,1617129797,1617133397
10,1617034534,1617038134
10,1617311183,1617314783
10,1617616690,1617620290
10,1617116593,1617120193
10,1617307174,1617310774
10,1617852220,1617855820
10,1617969839,1617973439
10,1617998312,1618001912
10,1617261585,1617265185
10,1617146651,1617150251
10,1617095337,1617098937
10,1617880058,1617883658
10,1617092932,1617096532
10,1618002509,1618006109
10,1617865678,1617869278
10,1617444825,1617448425
10,1617908500,1617912100
10,1617165233,1617168833
10,1617689887,1617693487
10,1617831662,1617835262
10,1617578885,1617582485
10,1617755290,1617758890
10,1617303749,1617307349
10,1617338878,1617342478
10,1617301048,1617304648
11,1617172460,1617176060
11,1617627746,1617631346
11,1617434284,1617437884
11,1617418066,1617421666
11,1617564058,1617567658
11,1617310555,1617314155
11,1617399051,1617402651
11,1617342548,1617346148
11,1617369096,1617372696
11,1617401457,1617405057
11,1617305459,1617309059
11,1617397358,1617400958
11,1617643444,1617647044
11,1617868376,1617871976
11,1617978583,1617982183
11,1617622984,1617626584
11,1617035745,1617039345
11,1617857147,1617860747
11,1617943590,1617947190
11,1617521493,1617525093
11,1617526023,1617529623
11,1617968507,1617972107
11,1617904295,1617907895
11,1617691201,1617694801
11,1617607567,1617611167
11,1617040136,1617043736
11,1617267328,1617270928
11,1617158828,1617162428
11,1617814551,1617818151
11,1617461887,1617465487
11,1617516264,1617519864
11,1617864078,1617867678
11,1617468823,1617472423
11,1617666630,1617670230
11,1617064287,1617067887
11,1617729271,1617732871
11,1617835631,1617839231
11,1617117593,1617121193
11,1617451674,1617455274
11,1617062194,1617065794
12,1617740940,1617744540
12,1617179871,1617183471
12,1617490883,1617494483
12,1617723939,1617727539
12,1617368309,1617371909
12,1617439704,1617443304
12,1617095573,1617099173
12,1617180984,1617184584
12,1617942797,1617946397
12,1617660061,1617663661
12,1617723596,1617727196
12,1617937837,1617941437
12,1617789134,1617792734
12,1617352900,1617356500
12,1617480836,1617484436
12,1617887503,1617891103
12,1617933253,1617936853
12,1617363318,1617366918
12,1617676669,1617680269
12,1617486875,1617490475
12,1617601779,1617605379
12,1617147170,1617150770
12,1618004523,1618008123
12,1617135786,1617139386
12,1617058991,1617062591
12,1617701089,1617704689
12,1617662064,1617665664
12,1617514315,1617517915
12,1617134487,1617138087
12,1617764444,1617768044
12,1617340635,1617344235
13,1617536439,1617540039
13,1617334892,1617338492
13,1617023851,1617027451
13,1617521320,1617524920
13,1617775647,1617779247
13,1617132335,1617135935
13,1617653151,1617656751
13,1617830034,1617833634
13,1617256175,1617259775
13,1617579100,1617582700
13,1617418611,1617422211
13,1617578395,1617581995
13,1617140221,1617143821
13,1617494333,1617497933
13,1617216633,1617220233
13,1617289212,1617292812
13,1617230014,1617233614
13,1617870608,1617874208
13,1617120761,1617124361
13,1617075629,1617079229
13,1617077772,1617081372
13,1617790757,1617794357
13,1617850244,1617853844
13,1617782184,1617785784
13,1617730427,1617734027
13,1617019614,1617023214
13,1617623063,1617626663
13,1617099758,1617103358
13,1617710907,1617714507
13,1617099544,1617103144
13,1617068407,1617072007
13,1617673833,1617677433
13,1617413309,1617416909
13,1617704201,1617707801
14,1617434552,1617438152
14,1617128712,1617132312
14,1617188057,1617191657
14,1617705677,1617709277
14,1617604554,1617608154
14,1617883179,1617886779
14,1617408342,1617411942
14,1617623073,1617626673
14,1617716194,1617719794
14,1617349476,1617353076
14,1617603780,1617607380
14,1617389665,1617393265
14,1617613385,1617616985
14,1617646725,1617650325
14,1617298049,1617301649
14,1617129092,1617132692
14,1617881650,1617885250
14,1617361062,1617364662
14,1617458862,1617462462
14,1617722467,1617726067
14,1617897505,1617901105
14,1617618968,1617622568
14,1617407700,1617411300
14,1617804456,1617808056
14,1617852442,1617856042
14,1617590150,1617593750
14,1617932507,1617936107
14,1617673388,1617676988
14,1617702022,1617705622
14,1617455091,1617458691
14,1617138445,1617142045
14,1617334717,1617338317
14,1617924584,1617928184
14,1617439971,1617443571
14,1617289284,1617292884
14,1617504118,1617507718
14,1617032495,1617036095
14,1617343418,1617347018
14,1617917970,1617921570
14,1617136244,1617139844
15,1617101598,1617105198
15,1617660301,1617663901
15,1617896147,1617899747
15,1617933547,1617937147
15,1617451458,1617455058
15,1617106281,1617109881
15,1617024069,1617027669
15,1617837923,1617841523
15,1617616166,1617619766
15,1617038713,1617042313
15,1617806949,1617810549
15,1617822757,1617826357
15,1617867495,1617871095
15,1617591230,1617594830
15,1617078409,1617082009
15,1617589221,1617592821
15,1617635238,1617638838
15,1617074669,1617078269
15,1617763318,1617766918
15,1617940745,1617944345
15,1617765522,1617769122
15,1617033283,1617036883
15,1617344890,1617348490
15,1617019242,1617022842
15,1617846145,1617849745
15,1617789753,1617793353
15,1617033268,1617036868
15,1617021596,1617025196
15,1617562917,1617566517
15,1617833476,1617837076
15,1617640456,1617644056
15,1617206012,1617209612
15,1617862923,1617866523
15,1617337388,1617340988
15,1617332248,1617335848
15,1617403068,1617406668
15,1617674401,1617678001
15,1617753074,1617756674
15,1617675915,1617679515
15,1617561503,1617565103
16,1617896077,1617899677
16,1617270968,1617274568
16,1617199226,1617202826
16,1617405731,1617409331
16,1617702476,1617706076
16,1617635148,1617638748
16,1617608771,1617612371
16,1617892005,1617895605
16,1617476759,1617480359
16,1617185913,1617189513
16,1617804698,1617808298
16,1617362733,1617366333
16,1617703736,1617707336
16,1617219771,1617223371
16,1617489172,1617492772
16,1617692522,1617696122
16,1617296137,1617299737
16,1617294528,1617298128
16,1617157038,1617160638
16,1617426334,1617429934
16,1617089558,1617093158
16,1617942988,1617946588
16,1617508209,1617511809
16,1617651416,1617655016
16,1617206413,1617210013
16,1617455708,1617459308
16,1617481418,1617485018
16,1617356864,1617360464
16,1617642581,1617646181
16,1617505425,1617509025
16,1617084713,1617088313
16,1617039895,1617043495
16,1617120286,1617123886
16,1617894702,1617898302
17,1617602784,1617606384
17,1617834033,1617837633
17,1617649389,1617652989
17,1617365550,1617369150
17,1617791117,1617794717
17,1617459557,1617463157
17,1617074032,1617077632
17,1617582456,1617586056
17,1617383194,1617386794
17,1617103645,1617107245
17,1617073128,1617076728
17,1617909999,1617913599
17,1617911649,1617915249
17,1617482717,1617486317
17,1617701825,1617705425
17,1617336661,1617340261
17,1617088191,1617091791
17,1617077486,1617081086
17,1617127470,1617131070
17,1617719145,1617722745
17,1617152795,1617156395
17,1617951724,1617955324
17,1617253377,1617256977
17,1617730679,1617734279
17,1617732465,1617736065
17,1617857677,1617861277
17,1617663126,1617666726
17,1617554010,1617557610
17,1617339038,1617342638
17,1617634824,1617638424
17,1617124348,1617127948
17,1617213071,1617216671
17,1617234860,1617238460
17,1617350200,1617353800
17,1617672130,1617675730
17,1617596942,1617600542
17,1617735930,1617739530
17,1617314475,1617318075
18,1617690891,1617694491
18,1617721732,1617725332
18,1617888674,1617892274
18,1617702170,1617705770
18,1617452666,1617456266
18,1617275828,1617279428
18,1617291746,1617295346
18,1617350182,1617353782
18,1617067755,1617071355
18,1617738804,1617742404
18,1617876375,1617879975
18,1617615368,1617618968
18,1617335031,1617338631
18,1617583676,1617587276
18,1617078044,1617081644
18,1617082168,1617085768
18,1617885637,1617889237
18,1617535032,1617538632
18,1617423929,1617427529
18,1617292272,1617295872
18,1617821108,1617824708
18,1617858083,1617861683
18,1617367316,1617370916
18,1617433768,1617437368
18,1617952126,1617955726
18,1617575864,1617579464
18,1617191247,1617194847
18,1617678634,1617682234
18,1617523791,1617527391
18,1617705187,1617708787
18,1617203827,1617207427
18,1617335312,1617338912
18,1617881945,1617885545
18,1617508766,1617512366
18,1617212853,1617216453
18,1617439199,1617442799
18,1617621069,1617624669
18,1617477227,1617480827
18,1617021194,1617024794
19,1617456784,1617460384
19,1617684238,1617687838
19,1617743649,1617747249
19,1617539696,1617543296
19,1617263712,1617267312
19,1617222521,1617226121
19,1617892702,1617896302
19,1617716894,1617720494
19,1617767366,1617770966
19,1617115658,1617119258
19,1617540451,1617544051
19,1617730261,1617733861
19,1617432638,1617436238
19,1617028977,1617032577
19,1617697431,1617701031
19,1617598841,1617602441
19,1617188808,1617192408
19,1617807625,1617811225
19,1617079477,1617083077
19,1617880476,1617884076
19,1617024214,1617027814
19,1617291651,1617295251
19,1617441435,1617445035
19,1617457753,1617461353
19,1617414095,1617417695
19,1617390812,1617394412
19,1617052203,1617055803
19,1617663771,1617667371
19,1617141043,1617144643
19,1617199856,1617203456
19,1617442852,1617446452
19,1617804965,1617808565
19,1617822025,1617825625
20,1617576344,1617579944
20,1617216226,1617219826
20,1617552049,1617555649
20,1617478006,1617481606
20,1617112366,1617115966
20,1617894032,1617897632
20,1617850208,1617853808
20,1617946200,1617949800
20,1617897882,1617901482
20,1617288661,1617292261
20,1617701971,1617705571
20,1617624535,1617628135
20,1617028468,1617032068
20,1617957784,1617961384
20,1617872274,1617875874
20,1617051629,1617055229
20,1617101575,1617105175
20,1617833456,1617837056
20,1617235322,1617238922
20,1617804281,1617807881
20,1617908816,1617912416
20,1617620360,1617623960
20,1617112925,1617116525
20,1617753716,1617757316
20,1617691444,1617695044
20,1617606482,1617610082
20,1617229708,1617233308
20,1617560948,1617564548
20,1617794340,1617797940
20,1617646911,1617650511
20,1617861452,1617865052
20,1617512334,1617515934
20,1617480304,1617483904
20,1617186600,1617190200
20,1617453510,1617457110
20,1617382536,1617386136
20,1617986838,1617990438
21,1617502674,1617506274
21,1617655889,1617659489
21,1617436510,1617440110
21,1617618181,1617621781
21,1617652349,1617655949
21,1617408224,1617411824
21,1617203321,1617206921
21,1617076061,1617079661
21,1617638189,1617641789
21,1617729250,1617732850
21,1617788033,1617791633
21,1617127533,1617131133
21,1617360736,1617364336
21,1617557240,1617560840
21,1617108840,1617112440
21,1617035503,1617039103
21,1617343666,1617347266
21,1617417302,1617420902
21,1617901765,1617905365
21,1617320515,1617324115
21,1617774526,1617778126
21,1617229929,1617233529
21,1617957292,1617960892
21,1617678858,1617682458
21,1617222116,1617225716
21,1617251875,1617255475
21,1617300052,1617303652
21,1617109829,1617113429
21,1617535489,1617539089
21,1617247104,1617250704
21,1617834040,1617837640
21,1617147898,1617151498
22,1617161439,1617165039
22,1617037083,1617040683
22,1617299959,1617303559
22,1617453626,1617457226
22,1618000611,1618004211
22,1617125469,1617129069
22,1617168760,1617172360
22,1617432468,1617436068
22,1617887081,1617890681
22,1617886469,1617890069
22,1617116830,1617120430
22,1617072852,1617076452
22,1617445657,1617449257
22,1617465450,1617469050
22,1617944143,1617947743
22,1617862039,1617865639
22,1617973161,1617976761
22,1617953901,1617957501
22,1617521597,1617525197
22,1617680998,1617684598
22,1617792101,1617795701
22,1617585324,1617588924
22,1617922206,1617925806
22,1617033097,1617036697
22,1617135277,1617138877
22,1617037415,1617041015
22,1617864189,1617867789
22,1617285973,1617289573
22,1617382999,1617386599
22,1617377496,1617381096
22,1617744684,1617748284
22,1617769584,1617773184
22,1617169467,1617173067
22,1617366440,1617370040
22,1617031980,1617035580
22,1617641233,1617644833
22,1617332164,1617335764
23,1617120443,1617124043
23,1617612195,1617615795
23,1617828196,1617831796
23,1617520840,1617524440
23,1617233410,1617237010
23,1617256113,1617259713
23,1617690725,1617694325
23,1617343238,1617346838
23,1617604701,1617608301
23,1617259069,1617262669
23,1617558288,1617561888
23,1617897924,1617901524
23,1617444722,1617448322
23,1617421031,1617424631
23,1617147429,1617151029
23,1617628087,1617631687
23,1617558892,1617562492
23,1617047969,1617051569
23,1617113557,1617117157
23,1617404007,1617407607
23,1617387342,1617390942
23,1617448482,1617452082
23,1617728684,1617732284
23,1618005397,1618008997
23,1617344215,1617347815
23,1617097640,1617101240
23,1617613239,1617616839
23,1617827956,1617831556
23,1617416410,1617420010
23,1617570293,1617573893
23,1617365226,1617368826
23,1617930770,1617934370
24,1617757233,1617760833
24,1617530018,1617533618
24,1617021233,1617024833
24,1617945513,1617949113
24,1617980067,1617983667
24,1617392570,1617396170
24,1617796270,1617799870
24,1617794610,1617798210
24,1617771360,1617774960
24,1617903631,1617907231
24,1617332586,1617336186
24,1617081055,1617084655
24,1617627946,1617631546
24,1617117996,1617121596
24,1617982273,1617985873
24,1617174825,1617178425
24,1617320266,1617323866
24,1617668837,1617672437
24,1617480795,1617484395
24,1617477386,1617480986
24,1617460806,1617464406
24,1617942634,1617946234
24,1617893590,1617897190
24,1617289343,1617292943
24,1617533768,1617537368
24,1617348348,1617351948
24,1617202273,1617205873
24,1617710527,1617714127
24,1617567289,1617570889
24,1617366081,1617369681
24,1617100968,1617104568
24,1617898334,1617901934
24,1617129120,1617132720
25,1617589717,1617593317
25,1617844872,1617848472
25,1617532448,1617536048
25,1617771387,1617774987
25,1617522919,1617526519
25,1617674193,1617677793
25,1617234381,1617237981
25,1617064890,1617068490
25,1617895072,1617898672
25,1617820505,1617824105
25,1617936391,1617939991
25,1617153323,1617156923
25,1617847853,1617851453
25,1617161757,1617165357
25,1617322655,1617326255
25,1617340545,1617344145
25,1617545251,1617548851
25,1617971202,1617974802
25,1617906630,1617910230
25,1617534344,1617537944
25,1617751882,1617755482
25,1617397221,1617400821
25,1618003927,1618007527
25,1617700953,1617704553
25,1617796743,1617800343
25,1617976523,1617980123
25,1617592085,1617595685
25,1617301455,1617305055
25,1617587823,1617591423
25,1617722349,1617725949
26,1617030365,1617033965
26,1617871214,1617874814
26,1618004022,1618007622
26,1617173549,1617177149
26,1617625042,1617628642
26,1617641421,1617645021
26,1617030064,1617033664
26,1617912934,1617916534
26,1617529612,1617533212
26,1617605093,1617608693
26,1617706311,1617709911
26,1617283209,1617286809
26,1617724456,1617728056
26,1617851602,1617855202
26,1617299109,1617302709
26,1617778616,1617782216
26,1617803742,1617807342
26,1617578358,1617581958
26,1617321208,1617324808
26,1617495920,1617499520
26,1617866646,1617870246
26,1617100624,1617104224
26,1617153480,1617157080
26,1617399821,1617403421
26,1617853457,1617857057
26,1617369122,1617372722
26,1617604885,1617608485
26,1617139573,1617143173
26,1617431013,1617434613
26,1617234521,1617238121
26,1617115949,1617119549
26,1617402436,1617406036
26,1617187086,1617190686
26,1617516542,1617520142
26,1617614834,1617618434
26,1617669308,1617672908
27,1617650831,1617654431
27,1617837906,1617841506
27,1617759531,1617763131
27,1617687797,1617691397
27,1617549755,1617553355
27,1617351285,1617354885
27,1617315726,1617319326
27,1617716349,1617719949
27,1617552061,1617555661
27,1617693699,1617697299
27,1617508909,1617512509
27,1617114653,1617118253
27,1617193620,1617197220
27,1617757314,1617760914
27,1617886396,1617889996
27,1617363346,1617366946
27,1617428975,1617432575
27,1617970530,1617974130
27,1617863086,1617866686
27,1617173787,1617177387
27,1617939528,1617943128
27,1617350294,1617353894
27,1617642798,1617646398
27,1617476033,1617479633
27,1617694749,1617698349
27,1617923371,1617926971
27,1617631743,1617635343
27,1617940442,1617944042
27,1617181234,1617184834
27,1617275406,1617279006
27,1617436218,1617439818
27,1617611332,1617614932
27,1617640049,1617643649
27,1617958617,1617962217
27,1617241389,1617244989
27,1617649273,1617652873
27,1617396449,1617400049
27,1617109061,1617112661
27,1617944225,1617947825
27,1617375677,1617379277
28,1617308695,1617312295
28,1617421084,1617424684
28,1617178974,1617182574
28,1617062373,1617065973
28,1617148130,1617151730
28,1617401915,1617405515
28,1617070049,1617073649
28,1617349125,1617352725
28,1617277885,1617281485
28,1617158869,1617162469
28,1617213272,1617216872
28,1617880787,1617884387
28,1617389912,1617393512
28,1617250638,1617254238
28,1617287167,1617290767
28,1617380061,1617383661
28,1617182512,1617186112
28,1617876373,1617879973
28,1617220232,1617223832
28,1617585033,1617588633
28,1617684468,1617688068
28,1617565477,1617569077
28,1617645779,1617649379
28,1617138520,1617142120
28,1617541970,1617545570
28,1617390902,1617394502
28,1617380752,1617384352
28,1617152435,1617156035
28,1617471446,1617475046
28,1618001401,1618005001
28,1617065651,1617069251
28,1617651325,1617654925
28,1617266097,1617269697
28,1617524356,1617527956
29,1617560947,1617564547
29,1617879231,1617882831
29,1617830400,1617834000
29,1617380920,1617384520
29,1617237670,1617241270
29,1617467301,1617470901
29,1617096226,1617099826
29,1617589085,1617592685
29,1617774659,1617778259
29,1617297519,1617301119
29,1617733553,1617737153
29,1617916298,1617919898
29,1617825683,1617829283
29,1617667354,1617670954
29,1617845249,1617848849
29,1617828130,1617831730
29,1617690715,1617694315
29,1617340385,1617343985
29,1617817437,1617821037
29,1617195119,1617198719
29,1617183880,1617187480
29,1617885599,1617889199
29,1617218314,1617221914
29,1617786846,1617790446
29,1617567544,1617571144
29,1617461423,1617465023
29,1617538542,1617542142
29,1617349476,1617353076
29,1617793625,1617797225
29,1617522052,1617525652
29,1617711616,1617715216
29,1617624721,1617628321
29,1617435689,1617439289
29,1617429329,1617432929
29,1617525512,1617529112
30,1617342123,1617345723
30,1617288865,1617292465
30,1617085200,1617088800
30,1617605854,1617609454
30,1617159256,1617162856
30,1617087617,1617091217
30,1617982245,1617985845
30,1617818545,1617822145
30,1617439581,1617443181
30,1617203351,1617206951
30,1617728683,1617732283
30,1617941830,1617945430
30,1617390281,1617393881
30,1617611713,1617615313
30,1617416396,1617419996
30,1617648991,1617652591
30,1617675932,1617679532
30,1617251901,1617255501
30,1617823579,1617827179
30,1617989079,1617992679
30,1617189564,1617193164
30,1617481246,1617484846
30,1617912599,1617916199
30,1617725898,1617729498
30,1617578068,1617581668
30,1617313514,1617317114
30,1617490081,1617493681
30,1617430570,1617434170
30,1617932402,1617936002
30,1617371242,1617374842
30,1617833785,1617837385
30,1617848683,1617852283
30,1617745616,1617749216
30,1617425771,1617429371
30,1617664243,1617667843
30,1617469108,1617472708
30,1617718561,1617722161
31,1617496099,1617499699
31,1617617523,1617621123
31,1617447501,1617451101
31,1617659491,1617663091
31,1617691009,1617694609
31,1617264602,1617268202
31,1617718755,1617722355
31,1617222825,1617226425
31,1617443605,1617447205
31,1617941965,1617945565
31,1617595475,1617599075
31,1617060142,1617063742
31,1617978751,1617982351
31,1617529847,1617533447
31,1617347680,1617351280
31,1617335735,1617339335
31,1617643828,1617647428
31,1617127231,1617130831
31,1617800867,1617804467
31,1617134861,1617138461
31,1617345124,1617348724
31,1617259864,1617263464
31,1617788642,1617792242
31,1617221583,1617225183
31,1617356973,1617360573
31,1617589353,1617592953
31,1617197185,1617200785
31,1617722275,1617725875
31,1617362329,1617365929
31,1617543074,1617546674
31,1617345898,1617349498
31,1617828834,1617832434
31,1617363848,1617367448
31,1617934217,1617937817
31,1617552183,1617555783
31,1617349129,1617352729
31,1617629498,1617633098
32,1617703833,1617707433
32,1617835042,1617838642
32,1617896282,1617899882
32,1617106946,1617110546
32,1617380545,1617384145
32,1617076928,1617080528
32,1617543059,1617546659
32,1617656927,1617660527
32,1617882932,1617886532
32,1617784407,1617788007
32,1617530579,1617534179
32,1617931714,1617935314
32,1617688685,1617692285
32,1617565060,1617568660
32,1617422704,1617426304
32,1617982410,1617986010
32,1617400704,1617404304
32,1617882429,1617886029
32,1617088743,1617092343
32,1617245215,1617248815
32,1617801070,1617804670
32,1617766859,1617770459
32,1617424370,1617427970
32,1617827073,1617830673
32,1617036518,1617040118
32,1617164593,1617168193
32,1617227349,1617230949
32,1617433375,1617436975
32,1617485927,1617489527
32,1617740886,1617744486
32,1617478617,1617482217
32,1617542806,1617546406
32,1617091373,1617094973
32,1617084612,1617088212
32,1617750167,1617753767
32,1617279761,1617283361
